GeneFamily,Sample,Value,Condition
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,0.0,Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,0.0,No-Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,27.7777777778,No-Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0,No-Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,28.5714285714,No-Monarch
UniRef90_A0A062X6T7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.1875979615,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,49.374664359899995,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,20.790042080899998,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,22.9951340396,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,67.0085329945,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,51.1670440841,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,52.8168753708,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,36.310121023600004,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,37.5259325376,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,31.2498284414,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,106.482571419,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,16.948775883,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,22.4781642959,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,14.1672866415,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.9103548664,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,6.7088481626,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,13.8685378491,Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,6.1100339273,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,8.425440695399999,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,8.2770165853,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.246037664600001,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,8.4567255264,No-Monarch
UniRef90_A0A062X6V6|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,26.0449687511,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,51.021702168199994,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,21.891939462199996,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,10.1174898928,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,33.6652054761,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,40.078025349499995,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,52.814174385600005,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,42.0746884482,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.2613683259,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,28.600955330999998,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,64.4445522326,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,22.506725767600003,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,20.9538793808,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,19.4119310865,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.7806401248999999,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,0.7745933384999999,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,19.407766217,Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,3.8916707942,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,7.7622214887,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,11.6424515299,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,6.9852431598,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,10.8678461146,No-Monarch
UniRef90_A0A062X6W9|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,30.219803978,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,16.970514008800002,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,40.434740024899995,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,30.2719487869,Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,20.7632423413,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,24.7376887094,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,20.7505047083,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,21.2915935144,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,60.7519187726,No-Monarch
UniRef90_A0A062X6X1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,25.025391593800002,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,54.3204906491,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,27.655594870399998,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,98.2227674065,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,63.0940833688,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,64.719872669,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,53.4218037989,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,24.9230948212,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,71.1495062524,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,9.9016601563,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,34.7176216215,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,27.3716654981,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,0.0,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,14.9383343545,Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,4.9756170013,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,17.310286242,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,9.9077664719,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,4.9875621891,No-Monarch
UniRef90_A0A062X6X2|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.4516800647,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,37.1503059659,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,29.9093400081,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,74.84260912890001,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,95.97410202450001,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,34.2659564936,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,47.0286024238,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,27.954904217600003,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,55.8670884529,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,53.1485536479,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,15.509673129600001,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,18.9039009595,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,6.8493351512,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,13.4143324354,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,23.8432513771,Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,3.4813540013,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,8.5973783375,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,6.9028563137,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,1.7064846416,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,27.418178532800003,No-Monarch
UniRef90_A0A062X6Y1|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,63.457569470900005,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.272142961100002,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,58.6973219717,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,49.5409428845,Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,47.65207238,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,32.655250062,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.1649622171,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,34.6432849182,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,106.01554504120001,No-Monarch
UniRef90_A0A062X6Y5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,49.367792877,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,11.311900641800001,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.2627614998,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,46.3343798068,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,44.443022658900006,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,62.034867202600005,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,40.902318586599996,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,25.998656695900003,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,54.97193708100001,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,76.8689247413,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,26.045903727600002,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,1.9930486593999999,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,14.147320777400001,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,4.6565837264,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,3.0060180542,Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,0.9950248756,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,5.9910348953999994,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.0032011157,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,9.0001720892,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,10.6149573901,No-Monarch
UniRef90_A0A062X6Z0|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,20.343843637,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,51.8589051634,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,15.8800564333,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,35.0118786664,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,67.25145546979999,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,46.484304037600005,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,42.6697021363,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,42.4154766621,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,29.6701013356,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,42.053453996799995,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,94.9946027934,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,12.4420081699,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,32.6237747982,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,3.8332949771,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,11.148093082599999,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,8.0014368586,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,11.4845591304,Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,11.8976429197,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,14.342959713599999,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,10.5818535507,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.949214205,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,25.4268924496,No-Monarch
UniRef90_A0A062X6Z5|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0,No-Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,31.5201041157,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,62.108673296199996,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,16.1680327929,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,0.0,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,101.50333444479999,Monarch
UniRef90_A0A062X6Z9|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,52.535084448999996,Monarch
